---,Actor,Location,Rotation,Scale,Meshes
Row_154,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=91991.448249,Y=71059.155338,Z=2111.939468)","(Pitch=-1.588004,Yaw=-101.701537,Roll=-54.394480)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_155,/Script/CoreUObject.Class'/Script/ManorLords.SMBuildingMaster',"(X=93435.144384,Y=70765.960600,Z=2113.730957)","(Pitch=0.653971,Yaw=27.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Road/borderMesh.borderMesh'',Materials=(Material'""/Game/NotStronghold/Road/M_FieldBorderSegmentMat""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/dirtPlane.dirtPlane'',Materials=(Material'""/Game/NotStronghold/Engine/dirtPlaneMaterial""')),(StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')),(StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')),(StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')),(StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_156,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93542.216182,Y=70780.444731,Z=2120.663086)","(Pitch=0.583726,Yaw=0.199184,Roll=-0.294864)","(X=0.800000,Y=0.800000,Z=0.800000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/Baskets/ResStatic_BreadBasket.ResStatic_BreadBasket'',Materials=(MaterialInstanceConstant'""/Game/Assets/Food_Pack_01/Materials/M_Food_Bread_Loaf_Sourdough_01""',MaterialInstanceConstant'""/Game/MedievalPropsPack/Materials/bag_stati""')),)"
Row_157,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93495.987983,Y=70825.620182,Z=2119.743896)","(Pitch=-4.367428,Yaw=-68.132468,Roll=2.160217)","(X=0.800000,Y=0.800000,Z=0.800000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/Baskets/ResStatic_BreadBasket.ResStatic_BreadBasket'',Materials=(MaterialInstanceConstant'""/Game/Assets/Food_Pack_01/Materials/M_Food_Bread_Loaf_Sourdough_01""',MaterialInstanceConstant'""/Game/MedievalPropsPack/Materials/bag_stati""')),)"
Row_158,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93493.017131,Y=70893.384902,Z=2122.282776)","(Pitch=-0.648384,Yaw=-160.494562,Roll=0.085297)","(X=0.669983,Y=0.669983,Z=0.669983)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/Baskets/ResStatic_BreadBasket.ResStatic_BreadBasket'',Materials=(MaterialInstanceConstant'""/Game/Assets/Food_Pack_01/Materials/M_Food_Bread_Loaf_Sourdough_01""',MaterialInstanceConstant'""/Game/MedievalPropsPack/Materials/bag_stati""')),)"
Row_159,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93591.841269,Y=70878.000668,Z=2127.470276)","(Pitch=0.056729,Yaw=-58.023843,Roll=-0.651506)","(X=0.723945,Y=0.723945,Z=0.723945)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/Baskets/ResStatic_BreadBasket.ResStatic_BreadBasket'',Materials=(MaterialInstanceConstant'""/Game/Assets/Food_Pack_01/Materials/M_Food_Bread_Loaf_Sourdough_01""',MaterialInstanceConstant'""/Game/MedievalPropsPack/Materials/bag_stati""')),)"
Row_160,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93547.784928,Y=70855.000026,Z=2123.982239)","(Pitch=6.872020,Yaw=-17.412598,Roll=5.608883)","(X=0.800000,Y=0.800000,Z=0.747909)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/Baskets/ResStatic_BreadBasket.ResStatic_BreadBasket'',Materials=(MaterialInstanceConstant'""/Game/Assets/Food_Pack_01/Materials/M_Food_Bread_Loaf_Sourdough_01""',MaterialInstanceConstant'""/Game/MedievalPropsPack/Materials/bag_stati""')),)"
Row_161,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93590.859052,Y=70813.704491,Z=2125.286145)","(Pitch=-9.787159,Yaw=-40.658009,Roll=-5.021531)","(X=0.800000,Y=0.800000,Z=0.800000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/Baskets/ResStatic_BreadBasket.ResStatic_BreadBasket'',Materials=(MaterialInstanceConstant'""/Game/Assets/Food_Pack_01/Materials/M_Food_Bread_Loaf_Sourdough_01""',MaterialInstanceConstant'""/Game/MedievalPropsPack/Materials/bag_stati""')),)"
Row_162,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93346.706712,Y=70827.773605,Z=2108.006243)","(Pitch=0.130947,Yaw=-59.382742,Roll=-5.039627)","(X=1.500000,Y=1.500000,Z=1.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/SM_Merged_RockPile.SM_Merged_RockPile'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/M_PROXY_Mossy_Stones_Pack_LOD5_tliiadmva_1""')),)"
Row_163,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93315.474485,Y=70872.119085,Z=2104.814456)","(Pitch=-4.789794,Yaw=-168.579495,Roll=1.534753)","(X=1.500000,Y=1.500000,Z=1.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/SM_Merged_RockPile.SM_Merged_RockPile'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/M_PROXY_Mossy_Stones_Pack_LOD5_tliiadmva_1""')),)"
Row_164,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93311.823714,Y=70848.806799,Z=2103.690973)","(Pitch=3.660789,Yaw=72.640869,Roll=3.468310)","(X=1.500000,Y=1.500000,Z=1.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/SM_Merged_RockPile.SM_Merged_RockPile'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/M_PROXY_Mossy_Stones_Pack_LOD5_tliiadmva_1""')),)"
Row_165,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93312.027680,Y=70808.297717,Z=2102.175315)","(Pitch=-4.964840,Yaw=-161.170216,Roll=0.913668)","(X=1.500000,Y=1.500000,Z=1.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/SM_Merged_RockPile.SM_Merged_RockPile'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/M_PROXY_Mossy_Stones_Pack_LOD5_tliiadmva_1""')),)"
Row_166,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93297.984892,Y=70813.488610,Z=2101.435293)","(Pitch=4.296066,Yaw=-2.483482,Roll=-2.640241)","(X=1.500000,Y=1.500000,Z=1.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/SM_Merged_RockPile.SM_Merged_RockPile'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/M_PROXY_Mossy_Stones_Pack_LOD5_tliiadmva_1""')),)"
Row_167,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93286.455031,Y=70857.311373,Z=2105.105830)","(Pitch=4.657296,Yaw=6.573522,Roll=-1.931925)","(X=1.500000,Y=1.500000,Z=1.500000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/SM_Merged_RockPile.SM_Merged_RockPile'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/M_PROXY_Mossy_Stones_Pack_LOD5_tliiadmva_1""')),)"
Row_168,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93383.355223,Y=70696.961402,Z=2125.053596)","(Pitch=2.328300,Yaw=-26.826612,Roll=-79.672496)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_169,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93399.676910,Y=70728.593179,Z=2124.743793)","(Pitch=2.934999,Yaw=-27.223095,Roll=56.818805)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_170,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93423.496142,Y=70764.978010,Z=2130.630812)","(Pitch=2.328520,Yaw=-26.826505,Roll=-54.256930)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_171,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93439.361410,Y=70796.980566,Z=2130.026287)","(Pitch=2.372473,Yaw=-26.825885,Roll=145.095588)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_172,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93479.117464,Y=70867.117233,Z=2137.746223)","(Pitch=2.372280,Yaw=-26.825894,Roll=-24.095535)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_173,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93365.402338,Y=70659.740082,Z=2122.304327)","(Pitch=2.372424,Yaw=-26.825889,Roll=-127.263154)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_174,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93510.821150,Y=70924.086170,Z=2136.536671)","(Pitch=2.372244,Yaw=-26.825922,Roll=85.904638)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_175,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93457.658803,Y=70833.340571,Z=2135.124886)","(Pitch=2.366088,Yaw=-26.825982,Roll=-103.200837)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_176,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93464.375919,Y=70847.078806,Z=2162.900131)","(Pitch=2.372377,Yaw=-26.825878,Roll=-103.188363)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_177,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93440.685334,Y=70791.522734,Z=2178.960884)","(Pitch=2.372258,Yaw=-26.825923,Roll=40.434957)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_178,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93381.590843,Y=70673.914273,Z=2150.745430)","(Pitch=2.397349,Yaw=-26.826223,Roll=-24.076959)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_179,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93493.328219,Y=70895.272521,Z=2136.025721)","(Pitch=2.372350,Yaw=-26.825402,Roll=42.972805)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_180,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93486.396886,Y=70876.100977,Z=2166.660314)","(Pitch=2.372244,Yaw=-26.825922,Roll=85.904638)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_181,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93444.175954,Y=70817.171774,Z=2156.395370)","(Pitch=2.372588,Yaw=-26.825801,Roll=-46.571031)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_182,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93425.457736,Y=70780.002630,Z=2153.037109)","(Pitch=2.328383,Yaw=-26.826503,Roll=122.534959)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_183,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93424.445326,Y=70759.515667,Z=2192.092720)","(Pitch=2.328189,Yaw=-26.826619,Roll=-90.723056)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_184,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93409.827223,Y=70750.877732,Z=2152.589680)","(Pitch=2.334517,Yaw=-26.827152,Roll=56.818261)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_185,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93394.439733,Y=70708.246144,Z=2153.063560)","(Pitch=2.334653,Yaw=-26.826483,Roll=145.020902)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_186,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93383.559238,Y=70672.936967,Z=2118.982969)","(Pitch=55.269719,Yaw=121.998743,Roll=-178.348097)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_187,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93444.852665,Y=70682.583475,Z=2122.399384)","(Pitch=-80.729184,Yaw=114.867702,Roll=-174.150591)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_188,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93351.491790,Y=70732.250968,Z=2119.024670)","(Pitch=66.437924,Yaw=122.799550,Roll=-177.645532)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_189,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93407.626880,Y=70742.775103,Z=2123.305795)","(Pitch=29.570533,Yaw=121.175015,Roll=-178.918064)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_190,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93429.165867,Y=70706.542481,Z=2122.808221)","(Pitch=-37.976318,Yaw=-58.624198,Roll=-1.193891)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_191,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93365.216427,Y=70704.419647,Z=2118.930011)","(Pitch=-88.237350,Yaw=88.376218,Roll=-147.722871)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_192,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93393.626834,Y=70652.056909,Z=2118.969759)","(Pitch=-37.943488,Yaw=-58.625097,Roll=-1.193333)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_193,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93389.722163,Y=70722.605490,Z=2142.585018)","(Pitch=-55.552926,Yaw=-65.078552,Roll=-1.880197)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_194,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93378.186976,Y=70745.244568,Z=2142.847469)","(Pitch=79.881011,Yaw=130.550547,Roll=-169.765440)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_195,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93338.383315,Y=70757.977260,Z=2119.320812)","(Pitch=-20.743716,Yaw=118.586199,Roll=176.824939)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_196,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93401.828838,Y=70698.794544,Z=2144.306759)","(Pitch=23.474562,Yaw=119.153989,Roll=178.233735)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Buildings/Merged/res_firewoodStack_mega.res_firewoodStack_mega'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Firewood_Pack_vbwhfi1iw/Firewood_Pack_vbwhfi1iw_inst""')),)"
Row_197,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93405.267194,Y=70728.280576,Z=2179.808052)","(Pitch=1.412043,Yaw=-25.708832,Roll=-140.619940)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_198,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=93455.667964,Y=70832.959999,Z=2186.927872)","(Pitch=1.454502,Yaw=-25.709493,Roll=-52.546253)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/mega_log_straightend.mega_log_straightend'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Juniper_Branch_vjrmdbwdb/Juniper_Branch_vjrmdbwdb_inst""')),)"
Row_199,/Script/CoreUObject.Class'/Script/ManorLords.SMBuildingMaster',"(X=93985.745968,Y=72722.259777,Z=2228.700684)","(Pitch=-4.114187,Yaw=127.000000,Roll=-0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Road/borderMesh.borderMesh'',Materials=(Material'""/Game/NotStronghold/Road/M_FieldBorderSegmentMat""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/dirtPlane.dirtPlane'',Materials=(Material'""/Game/NotStronghold/Engine/dirtPlaneMaterial""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/dirtPlane.dirtPlane'',Materials=(Material'""/Game/NotStronghold/Engine/dirtPlaneMaterial""')))"
